kepid,kepoi_name,kepler_name,koi_disposition,koi_prad,koi_period,koi_teq,koi_srad,koi_steff,koi_tce_plnt_num
10471621,"K02554.02",,"CANDIDATE",0.94,10.27127527,510.0,0.5110,4405.00,1
5350244,"K02555.01","Kepler-1276 b","CONFIRMED",1.09,12.5722897,886.0,1.1690,6084.00,1
5374403,"K02556.01","Kepler-1277 b","CONFIRMED",1.5,40.8366307,496.0,0.9250,5529.00,1
10925113,"K02557.01",,"FALSE POSITIVE",1.31,11.7761073,619.0,0.6890,5096.00,1
11769801,"K02633.01",,"FALSE POSITIVE",46.43,29.7123181,870.0,1.9210,6440.00,1
11752906,"K00253.02","Kepler-2000 c","CONFIRMED",1.57,20.6180348,359.0,0.5760,3757.00,2
1995519,"K02634.01","Kepler-1299 b","CONFIRMED",2.42,19.9401211,588.0,0.7630,5623.00,1
4914566,"K02635.01","Kepler-1300 b","CONFIRMED",2.04,22.2420032,954.0,2.1640,5979.00,1
6198182,"K02636.01","Kepler-1864 b","CONFIRMED",0.59,3.88148385,1156.0,0.9790,5854.00,1
10024051,"K02409.01","Kepler-1228 b","CONFIRMED",1.42,0.577369336,1757.0,0.7160,5255.00,1
8676038,"K02410.01",,"FALSE POSITIVE",,186.65435483,,,,
4349452,"K00244.01","Kepler-25 c","CONFIRMED",4.75,12.720370263,934.0,1.2580,6267.00,1
8676038,"K02410.02",,"FALSE POSITIVE",,86.59322294,,,,
8073806,"K02411.01","Kepler-1835 b","CONFIRMED",3.21,11.96407399,808.0,0.9610,5903.00,1
10419312,"K02412.01",,"FALSE POSITIVE",9.48,2.493237866,2241.0,4.1310,5002.00,1
3234598,"K02413.01","Kepler-383 b","CONFIRMED",1.49,12.90467523,545.0,0.7220,4513.00,1
10453588,"K02484.01","Kepler-1253 b","CONFIRMED",1.47,68.8861017,501.0,1.2220,5753.00,1
11125613,"K02485.01","Kepler-1254 b","CONFIRMED",1.68,9.99115241,660.0,0.7960,4838.00,2
8074328,"K02486.01",,"CANDIDATE",1.42,4.267961416,1371.0,1.2370,6395.00,1
7212184,"K02487.01","Kepler-1255 b","CONFIRMED",3.1,36.292017,694.0,1.6150,5843.00,1
6956014,"K00031.01",,"FALSE POSITIVE",50.6,0.925589891,6637.0,24.4880,4094.00,1
9757613,"K00250.02","Kepler-26 c","CONFIRMED",2.64,17.25121397,385.0,0.5370,3879.00,2
5307858,"K02558.01",,"FALSE POSITIVE",31.18,1.867281146,1561.0,1.0250,6117.00,1
6605493,"K02559.01","Kepler-1686 b","CONFIRMED",1.21,9.30991834,913.0,1.1010,5806.00,1
4670217,"K02560.01",,"CANDIDATE",1.68,18.1209388,543.0,0.7740,4905.00,1
7259298,"K02561.01","Kepler-1278 b","CONFIRMED",0.77,3.23941775,1213.0,0.8580,6075.00,1
9574179,"K02637.01",,"CANDIDATE",1.15,3.98864999,1233.0,1.1880,5692.00,1
6211812,"K02638.01","Kepler-1865 b","CONFIRMED",1.5,2.524017517,1203.0,0.8710,5420.00,1
11391755,"K02639.01",,"CANDIDATE",2.22,25.1123362,691.0,1.1120,6133.00,1
11391755,"K02639.02",,"CANDIDATE",5.75,2.121023807,1573.0,1.1120,6133.00,
9088780,"K02640.01",,"CANDIDATE",,33.18089453,,,,
8894646,"K02641.01",,"CANDIDATE",0.84,3.55557922,1270.0,1.0820,5839.00,1
3234598,"K02413.02","Kepler-383 c","CONFIRMED",1.47,31.2012202,406.0,0.7220,4513.00,2
8611832,"K02414.01","Kepler-384 b","CONFIRMED",1.3,22.5968256,670.0,1.1040,5610.00,1
8611832,"K02414.02","Kepler-384 c","CONFIRMED",1.61,45.3486381,531.0,1.1040,5610.00,2
5621586,"K02415.01","Kepler-1836 b","CONFIRMED",2.12,5.25419589,1093.0,0.9870,6123.00,1
9210387,"K02416.01","Kepler-1837 b","CONFIRMED",1.77,5.90608902,1012.0,0.9610,5966.00,1
11852982,"K00247.01","Kepler-1712 b","CONFIRMED",1.91,13.81504449,391.0,0.5090,3732.00,1
8559152,"K02488.01","Kepler-1256 b","CONFIRMED",1.5,12.4128518,933.0,1.3460,5945.00,1
2718778,"K02489.01","Kepler-1844 b","CONFIRMED",1.82,3.92453009,1074.0,0.8490,5776.00,1
3122913,"K02490.01","Kepler-1845 b","CONFIRMED",1.88,11.60653061,584.0,0.7010,4703.00,1
9229657,"K02491.01","Kepler-1257 b","CONFIRMED",1.48,2.66831274,1252.0,0.8990,5806.00,1
10415227,"K02562.01",,"FALSE POSITIVE",1.33,2.9322509,1312.0,0.9660,6106.00,1
5175024,"K02563.01","Kepler-1279 b","CONFIRMED",1.34,23.4772553,738.0,1.1210,6384.00,1
9026749,"K02564.01","Kepler-1280 b","CONFIRMED",4.96,66.5576728,757.0,3.4050,5734.00,1
12216278,"K02565.01",,"FALSE POSITIVE",2.15,2.01948607,1430.0,0.9440,5884.00,1
9159242,"K02566.01",,"FALSE POSITIVE",0.86,3.04468229,1244.0,0.9800,5575.00,1
12061096,"K02642.01",,"FALSE POSITIVE",2.46,15.05028313,735.0,0.9890,5887.00,1
5794240,"K00254.01","Kepler-45 b","CONFIRMED",10.6,2.455240626,730.0,0.5680,3793.00,1
6933567,"K02643.01","Kepler-1301 b","CONFIRMED",1.35,9.08233411,734.0,0.7880,5354.00,1
9993529,"K02644.01",,"FALSE POSITIVE",1.24,0.790539912,1502.0,0.7670,4791.00,1
11303815,"K02645.01",,"FALSE POSITIVE",1.82,1.705782214,1455.0,1.0090,5387.00,1
6044553,"K02646.01",,"FALSE POSITIVE",16.99,0.532086296,1790.0,0.6980,5271.00,1
9654468,"K02417.01","Kepler-1684 b","CONFIRMED",2.89,47.7052566,347.0,0.6720,4551.00,1
4349452,"K00244.02","Kepler-25 b","CONFIRMED",2.53,6.238535444,1185.0,1.2580,6267.00,2
10027247,"K02418.01","Kepler-1229 b","CONFIRMED",1.68,86.829519,196.0,0.4630,3576.00,1
6343170,"K02419.01","Kepler-1230 b","CONFIRMED",3.41,9.95667035,946.0,1.1150,6165.00,1
7107802,"K02420.01","Kepler-1231 b","CONFIRMED",1.64,10.41728722,870.0,1.1510,5557.00,1
11752632,"K02492.01","Kepler-1258 b","CONFIRMED",1.49,0.984941669,2335.0,1.6620,5825.00,1
10028535,"K02493.01","Kepler-1259 b","CONFIRMED",1.6,0.663085361,1681.0,0.7670,5172.00,1
7047207,"K02494.01","Kepler-1260 b","CONFIRMED",2.33,19.1187425,823.0,1.4630,5862.00,1
5212220,"K02495.01",,"FALSE POSITIVE",4.91,1.08749101,3081.0,3.2040,5988.00,1
9964748,"K02496.01",,"FALSE POSITIVE",0.91,1.183818383,1775.0,0.9920,6014.00,1
9842937,"K02567.01",,"FALSE POSITIVE",1.33,4.98845099,1055.0,0.9610,5695.00,1
9757613,"K00250.03","Kepler-26 d","CONFIRMED",1.21,3.543919702,652.0,0.5370,3879.00,4
8247770,"K02569.01",,"CANDIDATE",1.37,8.28157072,956.0,1.1750,5640.00,1
6867588,"K02571.01",,"CANDIDATE",0.96,0.82628442,1629.0,0.8290,5218.00,1
7501646,"K02572.01",,"CANDIDATE",2.15,6.37705295,935.0,0.9650,5672.00,1
11962284,"K02647.01","Kepler-1302 b","CONFIRMED",1.94,8.83929462,778.0,0.8700,5330.00,1
2573056,"K02648.01",,"FALSE POSITIVE",1.88,0.631795416,2797.0,1.5190,6414.00,1
6842682,"K02649.01","Kepler-1303 b","CONFIRMED",1.2,7.56126152,891.0,0.8950,5853.00,1
8890150,"K02650.01","Kepler-395 c","CONFIRMED",1.14,34.9897847,292.0,0.5210,3765.00,1
8890150,"K02650.02","Kepler-395 b","CONFIRMED",1,7.05429483,497.0,0.5210,3765.00,2
8838950,"K02421.01",,"CANDIDATE",0.55,2.27050106,903.0,0.5280,4671.00,1
11360805,"K02422.01","Kepler-1232 b","CONFIRMED",1.59,26.7838935,523.0,0.8560,5242.00,1
9845898,"K02423.01","Kepler-1233 b","CONFIRMED",2.32,45.126216,604.0,1.1690,6499.00,1
12453581,"K02424.01","Kepler-1234 b","CONFIRMED",1.86,11.94019101,625.0,0.7480,5073.00,1
11922678,"K02425.01",,"FALSE POSITIVE",1.1,3.51295674,1434.0,1.1700,6453.00,1
11179076,"K02497.01","Kepler-1261 b","CONFIRMED",2.78,48.4313003,396.0,0.8050,4891.00,1
5364071,"K00248.01","Kepler-49 b","CONFIRMED",2.25,7.203855862,509.0,0.5390,3834.00,1
5959719,"K02498.01","Kepler-390 b","CONFIRMED",0.73,6.73808701,786.0,0.7690,5168.00,1
5544903,"K02499.01",,"FALSE POSITIVE",2.45,7.57571414,1075.0,1.1710,6418.00,1
5542983,"K02501.01",,"FALSE POSITIVE",2.11,4.76887671,1532.0,1.8550,6063.00,1
8256453,"K02573.01",,"FALSE POSITIVE",23.45,1.347512632,1346.0,0.6850,5316.00,1
9474493,"K02574.01",,"FALSE POSITIVE",1.32,0.512581697,2009.0,0.8200,5547.00,1
4551663,"K02576.01",,"FALSE POSITIVE",1.03,12.07760884,708.0,0.8450,5370.00,1
12257999,"K02577.01",,"CANDIDATE",20.83,18.55581565,1793.0,8.8410,5988.00,1
6922203,"K02578.01",,"CANDIDATE",25.95,13.33094869,815.0,1.0390,5991.00,1
11752908,"K02651.01",,"FALSE POSITIVE",2.35,6.38315744,787.0,0.7140,5262.00,1
7021681,"K00255.01","Kepler-505 b","CONFIRMED",2.47,27.52194772,314.0,0.5110,3780.00,1
4346178,"K02652.01","Kepler-1304 b","CONFIRMED",2.94,16.1289679,715.0,1.0870,5392.00,1
9664142,"K02654.01","Kepler-1305 b","CONFIRMED",1.75,13.5631157,733.0,0.8950,5853.00,1
10018233,"K02655.01","Kepler-1306 b","CONFIRMED",1.83,16.2959916,678.0,0.9610,5495.00,1
8081899,"K02426.01","Kepler-1235 b","CONFIRMED",0.7,4.16056658,985.0,0.8150,5481.00,1
10189557,"K02427.01",,"FALSE POSITIVE",1.15,2.93101771,1134.0,0.7880,5485.00,1
8478994,"K00245.01","Kepler-37 d","CONFIRMED",1.9,39.79220077,458.0,0.7810,5437.00,1
9965184,"K02428.01",,"FALSE POSITIVE",2.11,16.2276756,648.0,0.8830,5328.00,1
9911882,"K02429.01",,"FALSE POSITIVE",17.94,1.595630597,1346.0,0.7290,5632.00,1
8631504,"K02503.01","Kepler-1846 b","CONFIRMED",0.96,14.8200596,552.0,0.7320,4825.00,1
8110767,"K02504.01","Kepler-1685 b","CONFIRMED",2.34,20.49041,625.0,0.9230,5681.00,1
5471574,"K02505.01",,"FALSE POSITIVE",29.27,0.962827066,3399.0,3.0280,6534.00,1
6767840,"K02506.01","Kepler-1262 b","CONFIRMED",1.79,8.679037,949.0,1.0270,6117.00,1
8379705,"K02507.01","Kepler-1847 b","CONFIRMED",1.93,11.1296971,843.0,0.9640,6122.00,1
9896018,"K02579.01","Kepler-1859 b","CONFIRMED",1.53,2.7296036,1455.0,1.2350,5887.00,1
11037511,"K02580.01","Kepler-1281 b","CONFIRMED",1.59,3.11604194,1123.0,0.8600,5591.00,1
9757613,"K00250.04","Kepler-26 e","CONFIRMED",2.13,46.82767725,276.0,0.5370,3879.00,3
11818872,"K02581.01","Kepler-1860 b","CONFIRMED",0.87,12.7372371,697.0,0.8680,5420.00,1
11771430,"K02582.01","Kepler-1861 b","CONFIRMED",2.01,40.0306267,617.0,1.3730,5855.00,1
5513012,"K02668.01","Kepler-1310 b","CONFIRMED",1.4,0.679336747,1883.0,0.9130,5440.00,1
11761199,"K02669.01",,"FALSE POSITIVE",46.07,213.6103207,291.0,0.8450,5931.00,1
8074805,"K02670.01",,"FALSE POSITIVE",24.4,170.8658492,387.0,1.3240,5989.00,1
2437505,"K02671.01",,"CANDIDATE",59.5,21.47642727,655.0,1.0000,5780.00,1
2437505,"K02671.02",,"FALSE POSITIVE",5.97,17.5509742,700.0,1.0000,5780.00,
11253827,"K02672.01","Kepler-396 c","CONFIRMED",4.7,88.5122014,390.0,0.9450,5593.00,2
3533469,"K02430.01",,"FALSE POSITIVE",1.5,10.21507506,780.0,0.9500,5406.00,1
8956706,"K02431.01",,"FALSE POSITIVE",1.91,8.3806973,701.0,0.7350,5062.00,
7047363,"K02432.01","Kepler-1236 b","CONFIRMED",1.85,31.0572947,480.0,0.7340,5395.00,1
11968463,"K02433.01","Kepler-385 c","CONFIRMED",3.12,15.1622287,829.0,1.1120,6325.00,2
11968463,"K02433.02","Kepler-385 b","CONFIRMED",2.94,10.04378351,951.0,1.1120,6325.00,1
8836888,"K02508.01",,"CANDIDATE",1.51,7.10397925,818.0,0.7890,5488.00,1
9880190,"K02509.01","Kepler-1263 b","CONFIRMED",1.13,4.5513988,907.0,0.8400,5009.00,1
5364071,"K00248.02","Kepler-49 c","CONFIRMED",2.13,10.91274065,443.0,0.5390,3834.00,3
5392702,"K02510.01",,"FALSE POSITIVE",18.13,12.2141545,683.0,0.8240,5435.00,1
8429566,"K02511.01",,"FALSE POSITIVE",1.09,3.732261,1119.0,0.8670,5762.00,1
10387742,"K02583.01","Kepler-1998 b","CONFIRMED",0.6,3.03267135,1187.0,0.9210,5640.00,1
7673841,"K02585.01","Kepler-392 b","CONFIRMED",0.95,5.34182466,1125.0,1.1350,5767.00,1
9827149,"K02586.01","Kepler-1282 b","CONFIRMED",1.66,2.131945045,1418.0,1.0130,5845.00,1
5546691,"K02587.01","Kepler-1283 b","CONFIRMED",1.13,12.9462567,764.0,0.8670,6058.00,1
12156347,"K02588.01","Kepler-1687 b","CONFIRMED",1.5,5.77957133,598.0,0.5810,4102.00,1
8636539,"K02656.01",,"CANDIDATE",1.33,6.77367892,1083.0,1.0720,6392.00,1
9283156,"K02657.01",,"CANDIDATE",0.58,5.22402436,941.0,0.8400,5487.00,1
8547429,"K02658.01","Kepler-1866 b","CONFIRMED",2.08,11.6601667,834.0,1.0830,5791.00,1
8803882,"K02659.01",,"FALSE POSITIVE",2.57,89.465468,549.0,2.4600,5192.00,1
9893318,"K02660.01","Kepler-1307 b","CONFIRMED",2.39,18.0161227,768.0,1.0650,6245.00,1
6864885,"K02434.01",,"FALSE POSITIVE",29.55,40.8777605,526.0,0.9370,5930.00,1
5097868,"K02435.01",,"FALSE POSITIVE",2.6,6.80243431,895.0,0.8160,5836.00,1
8570333,"K02436.01","Kepler-1237 b","CONFIRMED",2.59,84.5733346,366.0,0.8880,5418.00,1
8478994,"K00245.02","Kepler-37 c","CONFIRMED",0.72,21.30181863,564.0,0.7810,5437.00,2
5036705,"K02437.01","Kepler-1238 b","CONFIRMED",1.93,4.14789051,1389.0,1.4170,6150.00,1
9574158,"K02512.01",,"CANDIDATE",3.14,15.92108138,645.0,0.8200,5595.00,1
9653622,"K02513.01","Kepler-2002 b","CONFIRMED",28.47,19.0054098,758.0,1.0360,6347.00,1
4391348,"K02514.01",,"FALSE POSITIVE",1.33,1.96433113,1638.0,1.1210,6306.00,1
7294743,"K02516.01",,"CANDIDATE",1.43,2.81043228,1701.0,2.0790,5415.00,1
8947520,"K02517.01","Kepler-1264 b","CONFIRMED",1.21,0.968527683,1677.0,0.8860,5580.00,1
10468885,"K02589.01","Kepler-1284 b","CONFIRMED",1.19,0.664074145,1703.0,0.7970,5178.00,1
12016267,"K02590.01",,"FALSE POSITIVE",1.01,11.7489907,1114.0,1.6550,6440.00,
6765135,"K02592.01",,"CANDIDATE",2.87,175.603366,348.0,1.0090,6225.00,1
3861595,"K00004.01","Kepler-1658 b","CONFIRMED",12.94,3.849371737,2034.0,2.9920,6244.00,1
5725087,"K00033.01",,"FALSE POSITIVE",51.34,0.366197145,9983.0,31.5000,4448.00,1
10489206,"K00251.01","Kepler-125 b","CONFIRMED",2.54,4.164384505,590.0,0.5080,3808.00,1
3426367,"K02662.01","Kepler-1308 b","CONFIRMED",0.79,2.10433534,662.0,0.4330,3605.00,1
5562090,"K02664.01","Kepler-1309 b","CONFIRMED",2.66,28.8431751,491.0,0.7850,5151.00,1
11548140,"K00256.01",,"FALSE POSITIVE",6.51,1.378649746,734.0,0.4390,3440.00,1
12110786,"K02665.01",,"FALSE POSITIVE",0.73,1.112207126,1797.0,0.9720,6046.00,1
5342061,"K02666.01",,"CANDIDATE",3.47,64.034363,411.0,0.7830,5691.00,1
3654095,"K02667.01",,"FALSE POSITIVE",1.51,1.303576682,1694.0,0.9550,6045.00,1
5078939,"K02438.01",,"FALSE POSITIVE",1.8,1.958577398,1252.0,0.8160,5402.00,1
6867555,"K02439.01","Kepler-1239 b","CONFIRMED",1.92,5.19103699,1183.0,1.1250,6321.00,1
5339567,"K02440.01","Kepler-1240 b","CONFIRMED",1.32,4.86638504,1121.0,1.1110,5688.00,1
4459924,"K02441.01",,"FALSE POSITIVE",0.81,4.79176993,883.0,0.7560,5138.00,1
11080405,"K02442.01","Kepler-386 c","CONFIRMED",1.95,25.1933989,513.0,0.8400,5009.00,1
5529738,"K02518.01",,"FALSE POSITIVE",24.2,0.759762021,2280.0,1.1230,6386.00,1
4047631,"K02519.01",,"CANDIDATE",2.25,4.790912471,717.0,0.6760,4359.00,1
10059645,"K02520.01","Kepler-1265 b","CONFIRMED",1.75,6.49441464,732.0,0.7420,4769.00,1
5364071,"K00248.03","Kepler-49 d","CONFIRMED",1.57,2.576571021,717.0,0.5390,3834.00,2
7183745,"K02521.01","Kepler-1266 b","CONFIRMED",2.64,28.4750006,489.0,0.8310,4996.00,1
8212002,"K02593.01","Kepler-1285 b","CONFIRMED",0.98,14.7966306,874.0,1.3070,6175.00,1
8004903,"K02594.01","Kepler-1286 b","CONFIRMED",2.42,11.25401871,888.0,1.1180,5995.00,1
8883329,"K02595.01","Kepler-393 b","CONFIRMED",1.24,9.18244299,1052.0,1.3140,6194.00,1
8883329,"K02595.02","Kepler-393 c","CONFIRMED",1.12,14.6134781,901.0,1.3140,6194.00,2
3644653,"K02596.01",,"FALSE POSITIVE",30.39,119.682075,351.0,0.9110,5778.00,1
11253827,"K02672.02","Kepler-396 b","CONFIRMED",3.32,42.9923284,496.0,0.9450,5593.00,1
5514383,"K00257.01","Kepler-506 b","CONFIRMED",2.63,6.88341278,1080.0,1.1930,6139.00,1
10747445,"K02673.01",,"FALSE POSITIVE",44.14,4.593595496,1022.0,0.8840,5717.00,1
8022489,"K02674.01","Kepler-1311 d","CONFIRMED",9.52,197.5111484,391.0,1.6740,5616.00,1
8022489,"K02674.02","Kepler-1311 b","CONFIRMED",1.5,11.1726723,1019.0,1.6740,5616.00,3
8022489,"K02674.03","Kepler-1311 c","CONFIRMED",1.36,2.53573284,1671.0,1.6740,5616.00,2
9209624,"K02443.01","Kepler-387 b","CONFIRMED",1.01,6.79164656,994.0,1.0030,5772.00,1
9209624,"K02443.02","Kepler-387 c","CONFIRMED",1,11.8376933,826.0,1.0030,5772.00,2
3354846,"K02444.01","Kepler-1241 b","CONFIRMED",2.53,18.5525162,612.0,0.8290,5569.00,1
6516185,"K02445.01",,"CANDIDATE",11.97,47.3659328,481.0,0.9020,5708.00,1
8478994,"K00245.03","Kepler-37 b","CONFIRMED",0.27,13.3669309,656.0,0.7720,5417.00,
3946023,"K02447.01",,"FALSE POSITIVE",0.83,1.045492348,2291.0,1.4570,6057.00,1
7183745,"K02521.02","Kepler-1266 c","CONFIRMED",1.94,4.86634094,881.0,0.8310,4996.00,2
9177629,"K02522.01","Kepler-1848 b","CONFIRMED",1.25,5.60402307,774.0,0.7370,4847.00,1
7778767,"K02523.01","Kepler-1267 b","CONFIRMED",2.88,13.0313583,774.0,1.0710,5514.00,1
7515762,"K02524.01","Kepler-1268 b","CONFIRMED",2.41,40.9905002,627.0,1.4100,5842.00,1
5942949,"K02525.01","Kepler-1849 b","CONFIRMED",1.95,57.2932309,355.0,0.7290,4806.00,1
12120307,"K02597.01","Kepler-394 b","CONFIRMED",1.52,8.00504749,1035.0,1.1010,6398.00,1
12120307,"K02597.02","Kepler-394 c","CONFIRMED",1.61,12.13070414,901.0,1.1010,6398.00,3
12120307,"K02597.03","Kepler-394 d","CONFIRMED",1.41,5.61357653,1165.0,1.1010,6398.00,2
7446631,"K02598.01",,"CANDIDATE",1.35,29.2254372,614.0,1.0080,6049.00,1
9777251,"K02600.01",,"FALSE POSITIVE",1.19,1.33255087,1728.0,1.0540,5774.00,1
6864893,"K02375.01",,"FALSE POSITIVE",1.62,40.8792243,437.0,0.7200,5383.00,1
11701407,"K02376.01","Kepler-1214 b","CONFIRMED",2.34,18.8262877,591.0,0.8450,5215.00,1
5906426,"K02377.01",,"CANDIDATE",1.55,13.9034057,646.0,0.8190,5261.00,1
11288051,"K00241.03","Kepler-124 b","CONFIRMED",1.06,3.41045981,892.0,0.6510,4983.00,3
10813132,"K02378.01","Kepler-1215 b","CONFIRMED",1.19,4.76702759,1046.0,0.9370,5629.00,1
5857540,"K02448.01","Kepler-1242 b","CONFIRMED",3.28,13.62801048,639.0,0.8550,5052.00,1
12208631,"K02449.01",,"CANDIDATE",3.41,53.3580444,474.0,1.0360,5481.00,1
7289317,"K02450.01","Kepler-1243 b","CONFIRMED",1.86,16.83203175,690.0,1.0080,5518.00,1
6500206,"K02451.01",,"FALSE POSITIVE",2.01,13.37499553,703.0,0.9610,5263.00,1
5545815,"K02452.01",,"FALSE POSITIVE",1.33,4.35370136,1179.0,0.9850,5992.00,1
3116302,"K02526.01",,"FALSE POSITIVE",0.87,134.96694,385.0,1.0530,6154.00,
7879433,"K02527.01","Kepler-1850 b","CONFIRMED",0.55,1.385787741,1008.0,0.6000,4239.00,1
9205907,"K02528.01","Kepler-1851 b","CONFIRMED",3.28,12.02295362,776.0,0.8790,5982.00,1
8463346,"K02529.01","Kepler-436 c","CONFIRMED",2.75,16.79716262,503.0,0.6970,4652.00,1
5364071,"K00248.04","Kepler-49 e","CONFIRMED",1.53,18.59611518,371.0,0.5390,3834.00,4
10489206,"K00251.02","Kepler-125 c","CONFIRMED",0.8,5.77440326,529.0,0.5080,3808.00,2
7531677,"K02601.01",,"FALSE POSITIVE",1.64,2.622134451,1548.0,1.3690,5864.00,1
10068659,"K02602.01","Kepler-1287 b","CONFIRMED",1.58,11.47685263,796.0,1.0320,5550.00,1
2443393,"K02603.01",,"CANDIDATE",1.77,73.711039,563.0,1.5020,6374.00,1
9019191,"K02604.01",,"CANDIDATE",16.25,14.43348326,558.0,0.7020,4915.00,1
9718379,"K02379.01",,"FALSE POSITIVE",20.75,40.0088894,585.0,1.0230,6237.00,1
3002478,"K02380.01",,"CANDIDATE",1.59,6.35705314,990.0,0.9600,5982.00,1
4055774,"K02381.01",,"FALSE POSITIVE",1.35,6.58738839,871.0,0.8220,5616.00,1
6670075,"K02382.01",,"FALSE POSITIVE",1.38,0.759706632,3834.0,2.0940,8621.00,1
9395024,"K02383.01","Kepler-1216 b","CONFIRMED",1.56,4.37033233,1191.0,1.1820,5657.00,1
8631751,"K02453.01",,"CANDIDATE",0.84,1.530515205,608.0,0.2590,3462.00,1
11401822,"K02454.01",,"FALSE POSITIVE",1.04,1.08070294,1565.0,0.8130,5482.00,1
6507427,"K02455.01",,"FALSE POSITIVE",1.77,4.74254518,1118.0,1.0070,6046.00,1
5521300,"K02456.01",,"FALSE POSITIVE",24.49,18.13559979,744.0,1.0380,6184.00,1
8478994,"K00245.04","Kepler-37 e","CONFIRMED",,51.20690303,,,,
9753154,"K02457.01","Kepler-1244 b","CONFIRMED",1.45,3.70429015,1839.0,1.9270,6732.00,1
9011825,"K02530.01","Kepler-1269 b","CONFIRMED",2.5,37.3331165,657.0,1.5880,5623.00,1
4172746,"K02531.01",,"CANDIDATE",1.96,17.6997392,523.0,0.7420,4807.00,1
5174858,"K02532.01","Kepler-1852 b","CONFIRMED",2.27,7.9709719,760.0,0.8260,5237.00,1
11074835,"K02533.01","Kepler-1270 b","CONFIRMED",3.34,6.03355539,1598.0,3.5880,4924.00,1
1996180,"K02534.01","Kepler-1271 b","CONFIRMED",1.62,3.02558494,1484.0,1.2630,6123.00,1
10407221,"K02605.01",,"FALSE POSITIVE",1.3,0.933746783,1309.0,0.6630,4643.00,1
5991936,"K02606.01",,"FALSE POSITIVE",45.49,6.09740316,1826.0,1.8280,8828.00,1
5095635,"K02607.01",,"CANDIDATE",2.07,0.754457729,2131.0,1.1930,5561.00,1
6269070,"K02608.01","Kepler-1288 b","CONFIRMED",1.84,2.7612237,2017.0,2.2320,6381.00,1
6705137,"K02609.01",,"FALSE POSITIVE",1.26,5.59727625,975.0,0.8760,5796.00,1
12254688,"K02384.01",,"CANDIDATE",39.8,62.6825769,916.0,3.1010,7058.00,1
8345172,"K02385.01",,"FALSE POSITIVE",2.74,50.5715805,406.0,0.7830,5262.00,1
4172013,"K02386.01",,"CANDIDATE",28.42,16.2707207,827.0,1.2440,6117.00,1
12254378,"K02387.01","Kepler-1217 b","CONFIRMED",1.87,2.032319072,1542.0,1.0500,6156.00,1
4247791,"K00028.01",,"FALSE POSITIVE",82.46,4.100870416,1413.0,1.5100,5923.00,1
7604328,"K02458.01","Kepler-1245 b","CONFIRMED",1.63,4.35407371,1043.0,0.9090,5455.00,2
11236244,"K02460.01","Kepler-1246 b","CONFIRMED",1.51,11.32269749,554.0,0.6420,4563.00,1
9837685,"K02461.01","Kepler-1247 b","CONFIRMED",2.47,13.71218522,676.0,0.8310,5550.00,1
5042210,"K02462.01","Kepler-1838 b","CONFIRMED",1.75,12.14684625,1097.0,1.9630,5877.00,1
12454461,"K02463.01","Kepler-1248 b","CONFIRMED",1.04,7.46718958,1035.0,1.1690,6161.00,1
1996180,"K02534.02",,"CANDIDATE",1.39,5.42204257,1222.0,1.2630,6123.00,2
9635606,"K02535.01","Kepler-1853 b","CONFIRMED",2.96,48.8882668,386.0,0.7880,4821.00,1
3728701,"K02536.01","Kepler-1272 b","CONFIRMED",2.43,51.1319346,542.0,1.1070,6071.00,1
10861715,"K02537.01",,"FALSE POSITIVE",2.01,133.516435,344.0,0.8480,5989.00,
1849702,"K02538.01","Kepler-1854 b","CONFIRMED",1.46,39.8312536,420.0,0.7590,5026.00,1
9390653,"K00249.01","Kepler-504 b","CONFIRMED",1.57,9.549277089,374.0,0.3690,3547.00,1
2305866,"K02610.01",,"CANDIDATE",2.74,24.1073172,1065.0,2.5170,6585.00,1
11187837,"K00252.01","Kepler-1663 b","CONFIRMED",2.64,17.60461401,362.0,0.5160,3744.00,1
8885673,"K02611.01",,"FALSE POSITIVE",1.62,1.228721184,1324.0,0.7640,4897.00,1
9712350,"K02613.01",,"CANDIDATE",2.41,51.5738653,417.0,0.8130,5380.00,1
8025596,"K02615.01","Kepler-1290 b","CONFIRMED",1.49,4.69505576,1098.0,0.9590,5999.00,1
5956787,"K02616.01",,"FALSE POSITIVE",1.8,0.569115976,1589.0,0.6560,4788.00,1
3642741,"K00242.01","Kepler-503 b","FALSE POSITIVE",5.53,7.258450123,880.0,0.9200,5638.00,1
12071037,"K02388.01",,"FALSE POSITIVE",0.99,6.0959841,988.0,0.8850,5826.00,1
8494617,"K02389.01","Kepler-1218 b","CONFIRMED",1.33,22.9221181,684.0,1.0810,5897.00,1
10289119,"K02390.01","Kepler-1219 b","CONFIRMED",3.21,16.10474503,1159.0,2.8860,5822.00,1
7382313,"K02392.01","Kepler-1220 b","CONFIRMED",1.4,7.42697378,899.0,0.9820,5573.00,1
9887224,"K02464.01",,"FALSE POSITIVE",0.72,0.874629873,1597.0,0.8320,5099.00,1
7542369,"K02465.01",,"FALSE POSITIVE",1.25,5.46091846,1106.0,0.9300,6319.00,1
8544992,"K02466.01","Kepler-388 b","CONFIRMED",0.88,3.17323012,830.0,0.6330,4500.00,1
8544992,"K02466.02","Kepler-388 c","CONFIRMED",0.91,13.2970695,515.0,0.6330,4500.00,2
11295426,"K00246.01","Kepler-68 b","CONFIRMED",2.21,5.398752862,1140.0,1.1980,5790.00,1
